id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
44,Jonathan,Herrera,herrejo03,2008,2010,1,2009 - 2009,"2009 - Triple A, Colorado Springs Sky Sox, Colorado Rockies"
45,Mike,Hessman,hessmmi01,2008,2010,1,2009 - 2009,"2009 - Triple A, Toledo Mud Hens, Detroit Tigers"
46,John,Jaso,jasojo01,2008,2010,1,2009 - 2009,"2009 - Triple A, Durham Bulls, Tampa Bay Rays"
47,Donnie,Murphy,murphdo01,2008,2010,1,2009 - 2009,"2009 - Triple A, Norfolk Tides, Baltimore Orioles"
48,Gary,Majewski,majewga01,2008,2010,1,2009 - 2009,"2009 - Triple A, Lehigh Valley IronPigs, Philadelphia Phillies"
49,Pat,Neshek,neshepa01,2008,2010,1,2009 - 2009,
50,Shaun,Marcum,marcush01,2008,2010,1,2009 - 2009,"2009 - Single A (Advanced), Dunedin Blue Jays, Toronto Blue Jays; 2009 - Double-A, New Hampshire Fisher Cats, Toronto Blue Jays; 2009 - Triple A, Las Vegas 51s, Toronto Blue Jays"
51,John,Parrish,parrijo01,2008,2010,1,2009 - 2009,
52,Paul,McAnulty,mcanupa01,2008,2010,1,2009 - 2009,"2009 - Triple A, Colorado Springs Sky Sox, Pawtucket Red Sox, Boston Red Sox, Colorado Rockies"
53,David,Pauley,pauleda01,2008,2010,1,2009 - 2009,"2009 - Triple A, Norfolk Tides, Baltimore Orioles"
54,Jay,Payton,paytoja01,2008,2010,1,2009 - 2009,
55,Scott,Proctor,proctsc01,2008,2010,1,2009 - 2009,
56,Max,Ramirez,ramirma03,2008,2010,1,2009 - 2009,"2009 - Triple A, Oklahoma City RedHawks, Texas Rangers; 2009 - Rookie, AZL Rangers, Texas Rangers"
57,Chris,Resop,resopch01,2008,2010,1,2009 - 2009,"2009 - Triple A, Gwinnett Braves, Atlanta Braves"
58,Royce,Ring,ringro01,2008,2010,1,2009 - 2009,"2009 - Major League Baseball, Memphis Redbirds, St. Louis Cardinals; 2009 - Triple A, Memphis Redbirds, St. Louis Cardinals"
59,Hector,Luna,lunahe01,2008,2010,1,2009 - 2009,"2009 - Triple A, Albuquerque Isotopes, Los Angeles Dodgers; 2009 - Rookie, AZL Dodgers, Los Angeles Dodgers"
60,Kameron,Loe,loeka01,2008,2010,1,2009 - 2009,"2009 - NPB, Fukuoka Softbank Hawks"
61,Romulo,Sanchez,sanchro01,2008,2010,1,2009 - 2009,"2009 - Triple A, Indianapolis Indians, Scranton/Wilkes-Barre Yankees, New York Yankees, Pittsburgh Pirates"
62,Kevin,Mench,menchke01,2008,2010,1,2009 - 2009,"2009 - NPB, Hanshin Tigers"
63,Ryan,Shealy,shealry01,2008,2010,1,2009 - 2009,"2009 - Triple A, Omaha Royals, Kansas City Royals"
64,Ben,Sheets,sheetbe01,2008,2010,1,2009 - 2009,
65,Greg,Smith,smithgr02,2008,2010,1,2009 - 2009,"2009 - Single A (Advanced), Modesto Nuts, Colorado Rockies; 2009 - Double-A, Tulsa Drillers, Colorado Rockies; 2009 - Triple A, Colorado Springs Sky Sox, Colorado Rockies"
66,Jai,Miller,milleja04,2008,2010,1,2009 - 2009,"2009 - Triple A, New Orleans Zephyrs, Miami Marlins"
67,Chris,Stewart,stewach01,2008,2010,1,2009 - 2009,"2009 - Triple A, Scranton/Wilkes-Barre Yankees, New York Yankees"
68,Mike,Lamb,lambmi01,2008,2010,1,2009 - 2009,"2009 - Triple A, Buffalo Bisons, New York Mets"
69,Joe,Mather,mathejo02,2008,2010,1,2009 - 2009,"2009 - Double-A, Springfield Cardinals, St. Louis Cardinals; 2009 - Major League Baseball, Memphis Redbirds, St. Louis Cardinals; 2009 - Triple A, Memphis Redbirds, St. Louis Cardinals; 2009 - Rookie, GCL Cardinals, St. Louis Cardinals"
70,Mitch,Talbot,talbomi01,2008,2010,1,2009 - 2009,"2009 - Single A (Advanced), Charlotte Stone Crabs, Tampa Bay Rays; 2009 - Triple A, Durham Bulls, Tampa Bay Rays; 2009 - Rookie, GCL Rays, Tampa Bay Rays"
71,Taylor,Tankersley,tanketa01,2008,2010,1,2009 - 2009,
72,Kila,Ka'aihue,kaaihki01,2008,2010,1,2009 - 2009,"2009 - Triple A, Omaha Royals, Kansas City Royals"
73,Justin,Thomas,thomaju01,2008,2010,1,2009 - 2009,"2009 - Triple A, Tacoma Rainiers, Seattle Mariners"
74,Erick,Threets,threeer01,2008,2010,1,2009 - 2009,"2009 - Triple A, Albuquerque Isotopes, Los Angeles Dodgers"
75,Dan,Johnson,johnsda06,2008,2010,1,2009 - 2009,"2009 - NPB, Yokohama BayStars"
76,Jake,Westbrook,westbja01,2008,2010,1,2009 - 2009,"2009 - Double-A, Akron Aeros, Cleveland Guardians; 2009 - Triple A, Columbus Clippers, Cleveland Guardians"
77,Gustavo,Molina,molingu01,2008,2010,1,2009 - 2009,"2009 - Triple A, Syracuse Chiefs, Washington Nationals"
78,Scott,Moore,mooresc02,2008,2010,1,2009 - 2009,"2009 - Triple A, Norfolk Tides, Baltimore Orioles"
