id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
70,Foster,Griffin,grifffo01,2020,2022,1,2021 - 2021,"2021 - Low-A, Columbia Fireflies, Kansas City Royals; 2021 - Double-A, Northwest Arkansas Naturals, Kansas City Royals; 2021 - Triple-A, Omaha Storm Chasers, Kansas City Royals; 2021 - Rookie, ACL Royals Blue, ACL Royals Gold, Kansas City Royals"
71,Jose,Leclerc,leclejo01,2020,2022,1,2021 - 2021,
72,Jeff,Brigham,brighje01,2020,2022,1,2021 - 2021,
73,Tyler,Thornburg,thornty01,2020,2022,1,2021 - 2021,
74,Jonathan,Hernandez,hernajo02,2020,2022,1,2021 - 2021,
75,Justin,Verlander,verlaju01,2020,2022,1,2021 - 2021,
76,Meibrys,Viloria,vilorme01,2020,2022,1,2021 - 2021,"2021 - Double-A, Northwest Arkansas Naturals, Kansas City Royals; 2021 - Triple-A, Omaha Storm Chasers, Kansas City Royals; 2021 - Winter Leagues, Estrellas Orientales, Office of the Commissioner"
77,Tyler,Heineman,heinety01,2020,2022,1,2021 - 2021,"2021 - Triple-A, Lehigh Valley IronPigs, Memphis Redbirds, Philadelphia Phillies, St. Louis Cardinals"
78,Trevor,Gott,gotttr01,2020,2022,1,2021 - 2021,"2021 - Triple-A, Sacramento River Cats, San Francisco Giants"
79,Aaron,Whitefield,whiteaa01,2020,2022,1,2021 - 2021,"2021 - Double-A, Wichita Wind Surge, Minnesota Twins; 2021 - Winter Leagues, Criollos de Caguas, Office of the Commissioner"
80,Jimmy,Yacabonis,yacabji01,2020,2022,1,2021 - 2021,"2021 - Triple-A, Tacoma Rainiers, Seattle Mariners"
81,Kirby,Yates,yateski01,2020,2022,1,2021 - 2021,
82,Ken,Giles,gileske01,2020,2022,1,2021 - 2021,
